instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,division,gradingmode,prereq,fulfills,title,iscross,description
"Burger,Pamela",..T.R.. 10:30AM-11:50AM;,FISK210;,30,13,5,15,NA,12,0,0,0,FALSE,01,ENGL236,Fall2015,HA ENGL,Graded,None,(ENGL)(ENGL-Brit Lit)(ENGL-TLF Conc),"The British Modernist Novel, 1900-1945",FALSE,"This course will introduce students to British novels from the modernist period of 1900-1945, a time of massive formal innovation. We will explore the formal, thematic, and philosophical features of British modernist fiction through close readings of novels and through occasional readings in essays of the period and more recent criticism. This course will provide a broad, if necessarily selective, picture of modernist fiction in all its considerable variety. In addition to some iconic examples of high modernism, we will read some arguably minor novels as well. Much of our attention will be on modernism's recurrent concern with the meaning of modernity itself. Are modernism and modernity identical, antagonistic, or mutually dependent? How is modernism implicated in Britain's waning imperial fortunes? Is modernism avant-garde or canonical, elitist or engaged with popular culture?"
"Brown,Lois",.M.W... 01:10PM-02:30PM;,PAC001;,25,0,1,-11,NA,2,2,10,10,FALSE,01,AFAM202,Fall2015,HA AFAM,Graded,None,(AFAM)(AMST)(EDST-MN)(ENGL)(ENGL-Amer Lit)(ENGL-Race&Ethn),Introduction to African American Literature,TRUE,"This course is a survey of the history and traditions of African American literature from its earliest origins to its most modern manifestations. We will examine, in particular, the poetry, essays, and fiction produced by people of African descent from the 18th to the 21st centuries. We will focus on the ways African Americans used literature to document their New World experiences, bear witness to enduring traditions, and shape American society. We will work with poetry, drama, short fiction, essays, and novels as we explore African American literary aesthetics, African American literary history, and issues of class, gender, and place."
"Chase,Clifford Curtis",...W... 01:10PM-04:00PM;,FISK305;,15,0,0,0,NA,0,0,8,7,FALSE,01,ENGL241,Fall2015,HA ENGL,Graded,None,(ENGL)(ENGL-Creative W)(ENGL-TLF Conc),Special Topics in Creative Writing: Merging Forms,FALSE,"Students will explore, both in the readings and their own work, forms of writing that don't fit neatly into traditional genres such as fiction, essay, or criticism. Readings will include Maxine Hong Kingston's THE WOMAN WARRIOR (which combines fiction and personal essay), Eduardo Galeano's MEMORY OF FIRE: GENESIS (historical writing combined with fiction), and selected short works by Donald Barthelme, Rebecca Brown, Wayne Koestenbaum, and others (all playing with genre in various ways)."
"Hudes,Quiara Alegria",.M.W... 11:00AM-12:20PM;,167 HIGH;,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,THEA249,Fall2015,HA THEA,Graded,THEA199,None,Contemporary Plays: Writing and Reading,TRUE,"Students will read plays currently or recently produced around the nation and write short-form dramatic pieces in response to and in conversation with the techniques and styles encountered. Course may be taken alone, but is intended as a prelude to THEA399 Advanced Playwriting: Long Form."
"Hunt,Erica",..T.R.. 09:00AM-10:20AM;,CAAS LOUNG;,19,5,5,0,NA,2,2,5,0,FALSE,01,ENGL250,Fall2015,HA ENGL,Graded,None,(ENGL-Creative W)(ENGL-TLF Conc),Contemporary U.S. Poetry,FALSE,"In this course, we will read contemporary poetry focusing on the work written in the period 1980 to the present, by understanding diverse poetic roots and routes through American literature, multi-culturalism, post 9/11 and environmental anxieties to an art that speaks to the present. We will sharpen our analytic skills and practice close reading and annotation to build our capacities to write responses to poetic texts as literature and cultural expression."
"Greene,Anne F.   Levy,Ariel Victoria",.....F. 01:10PM-04:00PM;,DWNY100;,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,WRCT250G,Fall2015,HA WRCT,Graded,None,(ENGL-Creative W)(ENGL-TLF Conc),Topics in Journalism: Literary Journalism,TRUE,"In this course, we will explore the art and craft of magazine-length journalism that strives to do something different than reporting the news--it aspires to achieve the goals of literature. While this kind of writing tends to be timely, as almost all journalism must be when it's first published, at its best, it ought to be worth reading for decades to come. Truman Capote, for example, conceived of IN COLD BLOOD, which he first published as a series of articles in THE NEW YORKER in 1965, as a ""non-fiction novel"": a work of journalism that employed the techniques and artistry of fiction. We will study the writing of new journalists like Joan Didion, Tom Wolfe, Nora Ephron, and Gay Talese, who pioneered the idea that there is no such thing as unbiased reporting: The writer can't help but bring a point of view to his or her storytelling, so why not admit it? These writers broke with journalistic convention and admitted that there was an ""I"" behind the typewriter, a mediator between the ""true"" story and the reader. We will focus on reading and writing two forms in particular, the profile and the essay. While an excellent profile can be a straightforward examination of another person and his or her place in the world, in the hands of a master like Janet Malcolm or George Trow, it can become an eruption of invention. Essays ask a question or argue a point--but how? There are as many ways as there are writers who explore the form, and in this course we will seek to join them.This course is offered by Ariel Levy of The New Yorker, Wesleyan's Koeppel Journalism Fellow, Fall 2015."
"Holder,Jireh Breon",..T.R.. 02:40PM-04:15PM;,TST101;,12,NA,NA,0,NA,NA,NA,NA,12,FALSE,01,THEA199,Fall2015,HA THEA,Graded,None,(ENGL)(ENGL-Creative W)(ENGL-TLF Conc),Introduction to Playwriting,TRUE,"This course provides an introduction to the art and craft of writing for theater. In the course of the semester, students will create plot and characters, as well as compose, organize, and revise a one-act play for the final stage reading. The course will help students develop an artistic voice by completing additional playwriting exercises, as well as reading and discussing classic and contemporary plays. The instructor and students' peers will provide oral and written feedback in workshop sessions."
"Pelsue,Brendan Oswald",..T.R.. 02:40PM-04:30PM;,TST114;,12,NA,NA,0,NA,NA,NA,NA,12,FALSE,02,THEA199,Fall2015,HA THEA,Graded,None,(ENGL)(ENGL-Creative W)(ENGL-TLF Conc),Introduction to Playwriting,TRUE,"This course provides an introduction to the art and craft of writing for theater. In the course of the semester, students will create plot and characters, as well as compose, organize, and revise a one-act play for the final stage reading. The course will help students develop an artistic voice by completing additional playwriting exercises, as well as reading and discussing classic and contemporary plays. The instructor and students' peers will provide oral and written feedback in workshop sessions."
"Greene,Anne F.",..T.R.. 09:00AM-10:20AM;,DWNY113;,28,5,4,-2,NA,5,4,5,5,FALSE,01,ENGL270,Fall2015,HA ENGL,Graded,None,(ENGL)(ENGL-Creative W)(ENGL-TLF Conc),Writing Creative Nonfiction,FALSE,"Practice in writing several forms of literary and journalistic nonfiction--a profile, narrative, review, commentary, travel essay, family sketch, or personal essay, for example. Students are also welcome to try science writing, arts or music reviewing, and other somewhat specialized writing designed to engage general readers."
"Karamcheti,Indira",.M.W... 02:40PM-04:00PM;,FISK404;,25,5,5,4,NA,5,5,5,0,FALSE,01,AMST273,Fall2015,HA AMST,Student Option,None,(CBST-MN)(ENGL)(ENGL-Race&Ethn)(FGSS),Diasporic South Asian Writing and American Studies,TRUE,"The South Asian diaspora spans the world; communities are located in Africa, the Middle East, England, North and South America, the Caribbean, as well as Southeast Asia. Using novels, poems, short stories, and film, as well as scholarship on history, this course will focus upon the literary and cultural production of the South Asian diaspora in the United States. We will examine the conditions of historical arrival and identity-making under shifting regimes of politics, economics, and culture. What does being in the U.S. mean for the claiming of ""Indian"" and ""American"" identities, and how is this inflected by relationships with other ethnic or racial communities? The relationship with an often romanticized ""India"" is a central question, expressed through the concepts of diaspora, exile, and transnationalism. Consequently, what are the conditions of ""authenticity,"" and of cultural authority? What aesthetic forms, questions, and issues express or preoccupy the artists of the South Asian American community?"
"Ellis Neyra,Rachel",..T.R.. 09:00AM-10:20AM;,TST114;,19,3,3,1,NA,1,1,6,5,FALSE,01,ENGL279,Fall2015,HA ENGL,Graded,None,(AMST)(CBST-MN)(ENGL)(ENGL-Amer Lit)(ENGL-Race&Ethn)(LAST),"Introduction to Latina/o Literature: Border, Citizen, Body",TRUE,"This course will engage Latina/o aesthetics to think about borders, desire, citizenship, personhood, and embodiment. By engaging the Latina/o artistic imaginary, we will consider the emergence of contradictory social phenomena, like dreamers, assimilative drives, utopic desires for anti-assimilative places of habitation, the minuteman militia, consumer drives for representations of ""spicy"" and ""exotic"" and ""degenerate"" brown bodies, reclamations by Latina/o artists of brownness, spiciness and degeneracy, as well as laws in Arizona, Texas, and California that endow police with the power to discern visually whether a brown body is ""legal"" or not. Several questions and themes will focus our engagements of literature, cinema, and music: How does the Latina/o artistic imaginary depict distinct migrant journeys and rural or urban forms of labor? How do intersecting discussions of race, ethnicity, gender, sexuality, and class in relation to Latina/o aesthetics complicate the existing definitions of these terms in the U.S.? How do artists interrogate heteronormativity in Latina/o and dominant U.S. cultures? How do they conceive of their specific crises of representation, which include the demand for realism and personal narratives by critics and mainstream readers? What deviant and beautiful forms of life does Latina/o aesthetics make imaginable for everyone?"
"Weiner,Stephanie Kuduk",..T.R.. 02:40PM-04:00PM;,WYL114;,25,8,8,-5,NA,2,2,5,0,FALSE,01,ENGL288,Fall2015,HA ENGL,Graded,None,(ENGL)(ENGL-Brit Lit)(ENGL-TLF Conc),"Poets, Radicals, and Reactionaries: Romantic Poetry in Conversation",FALSE,"This course is an introduction to major poets and themes: nature; memory, imagination, and creativity; the poetic I; form and prosody; responses to the French Revolution; and social and economic change. Focusing on issues of nation, gender, politics, and form, it places poets in conversation with one another and with broader dialogues about poetics, politics, and society taking place during the late 18th and early 19th centuries."
